ID	IslandID	PartID	ZoneID	Zone	Number	IndexName_1	Featured	SpokenName_1	PhoneticName_1	Speaker_1	SpeakerID_1	Start_1	End_1	IndexName_2	SpokenName_2	PhoneticName_2	Speaker_2	SpeakerID_2	Start_2	End_2	IndexName_3	SpokenName_3	PhoneticName_3	Speaker_3	SpeakerID_3	Start_3	End_3	CommonName_1	UnspokenName_1	ExtendedName_1	ExtendedName_2	VariantName_1	MisspelledName_1	Note_Speech	Note_Spelling	Note_Name	Note_Place	Group_1	GroupID_1	Group_2	GroupID_2	Transliteration	Addenda_Zone	SeeType	SeeText	SeeZone_1	SeeZoneID_1	SeeName_1	SeeNameID_1	SeeID_1	SeeZone_2	SeeZoneID_2	SeeName_2	SeeNameID_2	SeeID_2	SeeZone_3	SeeZoneID_3	SeeName_3	SeeNameID_3	SeeID_3	SeeZone_4	SeeZoneID_4	SeeName_4	SeeNameID_4	SeeID_4	KindPrefix_1	Kind_1	KindID_1	KindPlural_1	KindName_1	Super_1	Super_1.a	Super_1.1	KindPrefix_2	Kind_2	KindID_2	KindPlural_2	KindName_2	Super_2	Super_2.a	Kind_3	KindID_3	KindPlural_3	KindName_3	Super_3	Super_3.a	Kind_4	KindID_4	KindPlural_4	KindName_4	Super_4	Super_4.a	Kind_5	KindID_5	KindPlural_5	KindName_5	Kind_6	KindID_6	KindPlural_6	KindName_6	Kind_7	KindID_7	KindPlural_7	KindName_7
pn_zo_39-26			zo_39	Waipukurau	26	Ongaonga		Ongaonga		Ru Kotua	sp_100	69.34	70.18																																																						township	fe_286		Ongaonga																																		
pn_zo_39-27			zo_39	Waipukurau	27	Ōrapa		Ōrapa		Ru Kotua	sp_100	71.75	72.45																																																						locality	fe_154		Ōrapa																																		
pn_zo_39-28			zo_39	Waipukurau	28	Ōruawharo		Ōruawharo		Ru Kotua	sp_100	73.98	74.92																																																						hill	fe_122		Ōruawharo																																		
pn_zo_39-29			zo_39	Waipukurau	29	Ōtane		Ōtane		Ru Kotua	sp_100	76.49	77.34																																																						township	fe_286		Ōtane																																		
pn_zo_39-30			zo_39	Waipukurau	30	Ōtāwhao		Ōtāwhao		Ru Kotua	sp_100	78.65	79.55																																																						locality	fe_154		Ōtāwhao																																		
pn_zo_39-31			zo_39	Waipukurau	31	Pātangata		Pātangata		Ru Kotua	sp_100	81.21	82.09																																																						locality	fe_154		Pātangata																																		
pn_zo_39-32			zo_39	Waipukurau	32	Porirua-o-awarua		Porirua-o-awarua		Ru Kotua	sp_100	84.29	85.84																																																						island	fe_134		Porirua-o-awarua Island																																		
pn_zo_39-33			zo_39	Waipukurau	33	Pukehou		Pukehou		Ru Kotua	sp_100	87.43	88.12																																																						locality	fe_154		Pukehou																																		
pn_zo_39-34			zo_39	Waipukurau	34	Pukekaihau		Pukekaihau		Ru Kotua	sp_100	89.57	90.52																																																						hill	fe_122		Pukekaihau																																		
pn_zo_39-35			zo_39	Waipukurau	35	Pukeora		Pukeora		Ru Kotua	sp_100	92.11	92.79																																																						hill	fe_122		Pukeora					hospital	fe_125		Pukeora Hospital			locality	fe_154		Pukeora																				
pn_zo_39-36			zo_39	Waipukurau	36	Rākautātahi		Rākautātahi		Ru Kotua	sp_100	94.12	95.20																																																						marae	fe_156		Rākautātahi Marae	2				locality	fe_154		Rākautātahi																										
pn_zo_39-37			zo_39	Waipukurau	37	Rangioteatua		Rangioteatua		Ru Kotua	sp_100	96.64	97.94																																																						peak	fe_197		Rangioteatua																																		
pn_zo_39-38			zo_39	Waipukurau	38	Rangitoto		Rangitoto		Ru Kotua	sp_100	99.51	100.39																																																						hill	fe_122		Rangitoto																																		
pn_zo_39-39			zo_39	Waipukurau	39	Roto-a-kiwa		Roto-a-kiwa		Ru Kotua	sp_100	101.33	102.40																																																						lake	fe_147		Lake Roto-a-kiwa																																		
pn_zo_39-40			zo_39	Waipukurau	40	Ruataniwha		Ruataniwha		Ru Kotua	sp_100	103.21	103.94																																																						township	fe_286		Ruataniwha																																		
pn_zo_39-41			zo_39	Waipukurau	41	Tāmumu		Tāmumu		Ru Kotua	sp_100	104.85	105.61																					Spoken out of order																																	locality	fe_154		Tāmumu																																		
pn_zo_39-42			zo_39	Waipukurau	42	Takapau		Takapau		Ru Kotua	sp_100	106.62	107.33																					Spoken out of order																																	locality	fe_154		Takapau																																		
pn_zo_39-43			zo_39	Waipukurau	43	Tapairu		Tapairu		Ru Kotua	sp_100	108.55	109.29																																																						marae	fe_156		Tapairu Marae	3				locality	fe_154		Tapairu																										
pn_zo_39-44			zo_39	Waipukurau	44	Te Aute		Te Aute		Ru Kotua	sp_100	110.63	111.49																																																						locality	fe_154		Te Aute					college	fe_55		Te Aute College																										
pn_zo_39-45			zo_39	Waipukurau	45	Te Kupenga-o-te-Huki		Te Kupenga-o-te-Huki		Ru Kotua	sp_100	112.38	113.58																																																						meeting house	fe_163		Te Kupenga-o-te-Huki meeting house																																		
pn_zo_39-46			zo_39	Waipukurau	46	Te Kura		Te Kura		Ru Kotua	sp_100	114.90	115.50																																																						locality	fe_154		Te Kura																																		
pn_zo_39-47			zo_39	Waipukurau	47	Te Manu-uri		Te Manu-uri		Ru Kotua	sp_100	116.85	117.70																																																						locality	fe_154		Te Manu-uri																																		
pn_zo_39-48			zo_39	Waipukurau	48	Te Onepū		Te Onepū		Ru Kotua	sp_100	119.73	120.60																																																						locality	fe_154		Te Onepū																																		
pn_zo_39-49			zo_39	Waipukurau	49	Te Poho-o-te-Whatu-i-Āpiti		Te Poho-o-te-Whatu-i-Āpiti		Ru Kotua	sp_100	121.59	123.23																																																						meeting house	fe_163		Te Poho-o-te-Whatu-i-Āpiti meeting house	4																																	
pn_zo_39-50			zo_39	Waipukurau	50	Te Rangatahi		Te Rangatahi		Ru Kotua	sp_100	124.94	125.70																																																						dining hall	fe_76		Te Rangatahi	3																																	
pn_zo_39-51			zo_39	Waipukurau	51	Te Whaea-o-te-Motu		Te Whaea-o-te-Motu		Ru Kotua	sp_100	127.40	128.29																																																						meeting house	fe_163		Te Whaea-o-te-Motu meeting house	3																																	
pn_zo_39-52			zo_39	Waipukurau	52	Tikokino		Tikokino		Ru Kotua	sp_100	129.87	130.66																																																						township	fe_286		Tikokino																																		
pn_zo_39-53			zo_39	Waipukurau	53	Titi-ō-Kura		Titi-ō-Kura		Ru Kotua	sp_100	132.32	133.22																																																						island	fe_134		Bare Island																																		
pn_zo_39-54			zo_39	Waipukurau	54	Titimaire		Titimaire		Ru Kotua	sp_100	134.68	135.60																																																						locality	fe_154		Titimaire																																		
pn_zo_39-55			zo_39	Waipukurau	55	Tukipō		Tukipō		Ru Kotua	sp_100	136.58	137.37																																																						stream	fe_268		Tukipō Stream					locality	fe_154		Tukipō																										
pn_zo_39-56			zo_39	Waipukurau	56	Tukituki		Tukituki		Ru Kotua	sp_100	138.44	139.03																																																						river	fe_231		Tukituki River																																		
pn_zo_39-57			zo_39	Waipukurau	57	Tūriri		Tūriri		Ru Kotua	sp_100	140.38	141.08																																																						range	fe_218		Tūriri Range					locality	fe_154		Tūriri																										
pn_zo_39-58			zo_39	Waipukurau	58	Wai-iti		Wai-iti		Ru Kotua	sp_100	142.48	143.24																																																						stream	fe_268		Wai-iti Stream																																		
pn_zo_39-59			zo_39	Waipukurau	59	Waipawa		Waipawa		Ru Kotua	sp_100	144.61	145.46																																																						river	fe_231		Waipawa River					town	fe_282		Waipawa																										
pn_zo_39-60			zo_39	Waipukurau	60	Waipukurau	1	Waipukurau		Ru Kotua	sp_100	147.18	148.06																																																						town	fe_282		Waipukurau																																		
pn_zo_39-61			zo_39	Waipukurau	61	Waituki		Waituki		Ru Kotua	sp_100	149.80	150.32																																																						pā site	fe_192		Waituki																																		
pn_zo_39-62			zo_39	Waipukurau	62	Whātūma		Whātūma		Ru Kotua	sp_100	152.41	153.17	Whatumā							Hātuma								Hātuma				Hātuma																																		lake	fe_147		Lake Whātūma					locality	fe_154		Whātūma																										
pn_zo_39-63			zo_39	Waipukurau	63	Whakarārā		Whakarārā		Ru Kotua	sp_100	154.31	155.23	Wakararara															Wakarara				Wakararara																																		locality	fe_154		Whakarārā																																		
pn_zo_39-64			zo_39	Waipukurau	64	Whatuiāpiti		Whatuiāpiti		Ru Kotua	sp_100	156.65	157.55	Whatiāpiti																			Whatiāpiti																																		marae	fe_156		Whatuiāpiti Marae	4																																	
pn_zo_40-0			zo_40	Hastings	0	Intro		Zone 40: Hastings		Hugh Young	sp_37	1.68	3.25															Zone 40: Hastings																																																																												
pn_zo_40-1			zo_40	Hastings	1	Ākina		Ākina		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	5.68	6.54																																																						suburb	fe_270		Ākina																																		
pn_zo_40-2			zo_40	Hastings	2	Heretaunga		Heretaunga		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	7.54	8.44																																																						region	fe_224		Heretaunga					meeting house	fe_163		Heretaunga meeting house	12																									
pn_zo_40-3			zo_40	Hastings	3	Hikawera		Hikawera		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	9.42	10.14																																																						meeting house	fe_163		Hikawera meeting house	5																																	
pn_zo_40-4			zo_40	Hastings	4	Hine-te-moa		Hine-te-moa		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	11.33	12.20																																																						dining hall	fe_76		Hine-te-moa	5																																	
pn_zo_40-5			zo_40	Hastings	5	Hōhepa		Hōhepa		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	13.35	14.09																																																						locality	fe_154		Hōhepa					home	fe_123		Hōhepa Home																										
pn_zo_40-6			zo_40	Hastings	6	Houngarea		Houngarea		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	15.20	16.19																																																						marae	fe_156		Houngarea Marae	1				meeting house	fe_163		Houngarea meeting house	1																									
pn_zo_40-7			zo_40	Hastings	7	Kahurānaki		Kahurānaki		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	17.31	18.30																																																						mountain	fe_177		Mount Kahurānaki					marae	fe_156		Kahurānaki Marae	2		meeting house	fe_163		Kahurānaki Meeting House	2																			
pn_zo_40-8			zo_40	Hastings	8	Kahurangi		Kahurangi		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	19.60	20.37																																																						river	fe_231		Kahurangi River					forest	fe_94		Kahurangi Forest			marae	fe_156		Kahurangi Marae	3																			
pn_zo_40-9			zo_40	Hastings	9	Karamū		Karamū		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	21.70	22.51																																																						locality	fe_154		Karamū																																		
pn_zo_40-10			zo_40	Hastings	10	Kererū		Kererū		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	23.62	24.27																																																						locality	fe_154		Kererū																																		
pn_zo_40-11			zo_40	Hastings	11	Korongatā		Korongatā		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	25.94	26.99																																																						marae	fe_156		Korongatā Marae	4																																	
pn_zo_40-12			zo_40	Hastings	12	Māhora		Māhora		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	28.17	28.93																																																						suburb	fe_270		Māhora																																		
pn_zo_40-13			zo_40	Hastings	13	Mangaroa		Mangaroa		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	30.18	30.94																																																						marae	fe_156		Mangaroa Marae	5																																	
pn_zo_40-14			zo_40	Hastings	14	Mangatahi		Mangatahi		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	32.17	32.96																																																						locality	fe_154		Mangatahi																																		
pn_zo_40-15			zo_40	Hastings	15	Mangateretere		Mangateretere		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	33.91	35.05																																																						stream	fe_268		Mangateretere Stream					locality	fe_154		Mangateretere																										
pn_zo_40-16			zo_40	Hastings	16	Maraekākaho		Maraekākaho		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	36.42	37.57																																																						locality	fe_154		Maraekākaho																																		
pn_zo_40-17			zo_40	Hastings	17	Maraetōtara		Maraetōtara		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	38.87	40.21																																																						locality	fe_154		Maraetōtara																																		
pn_zo_40-18			zo_40	Hastings	18	Mihiroa		Mihiroa		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	41.34	42.02																																																						marae	fe_156		Mihiroa Marae	6																																	
pn_zo_40-19			zo_40	Hastings	19	Mokopeka		Mokopeka		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	43.17	44.04																																																						locality	fe_154		Mokopeka																																		
pn_zo_40-20			zo_40	Hastings	20	Morehu-te-amo-haere																							Morehu-te-amo-haere																																						dining hall	fe_76		Morehu-te-amo-haere	10																																	
pn_zo_40-21			zo_40	Hastings	21	Ngātārawa		Ngātārawa		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	45.21	46.35																																																						locality	fe_154		Ngātārawa																																		
pn_zo_40-22			zo_40	Hastings	22	Ngaururoro		Ngaururoro		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	47.26	48.14																																																						river	fe_231		Ngaururoro River																																		
pn_zo_40-23			zo_40	Hastings	23	Nukunoa		Nukunoa		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	49.45	50.21																																																						meeting house	fe_163		Nukunoa meeting house	5																																	
pn_zo_40-24			zo_40	Hastings	24	Ōhara		Ōhara		Te Matua-o-te-Rangi (Boy) Tomoana	sp_117	51.71	52.55																																																						stream	fe_268		Ōhara Stream																																		
